日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/12/21,台南市,安南區,海西里,住宅,79,6,0,28,28,0,8,8,10,3,0,0,120.1791357,23.0306699
105/12/21,台南市,安南區,溪墘里,機關,1,0,0,18,18,0,0,0,0,0,0,0,120.1928448,23.0244424
105/12/21,台南市,安南區,四草里,機關,8,0,0,9,9,0,0,0,0,0,0,0,120.1271727,23.0146755
105/12/21,台南市,安南區,新順里,機關,1,0,0,0,0,0,0,0,0,0,0,0,120.2195374,23.0436829
105/12/21,台南市,安南區,州北里,機關,1,0,0,0,0,0,0,0,0,0,0,0,120.2152092,23.0674114
105/12/21,台南市,安南區,安順里,機關,1,0,0,0,0,0,0,0,0,0,0,0,120.218743,23.0525391
105/12/19,台南市,安平區,港仔里,住宅,50,0,8,2,10,0,0,0,0,0,0,0,120.1643428,22.999187
105/12/19,台南市,安平區,怡平里,住宅,50,1,1,8,9,0,1,1,2,1,0,0,120.176971,22.994197
105/12/21,台南市,安平區,港仔里,機關,1,0,1,0,1,0,0,0,0,0,0,0,120.1643428,22.999187
105/12/21,台南市,安平區,平通里,機關,7,0,0,1,1,0,0,0,0,0,0,0,120.1690334,22.9938422
105/12/21,台南市,安平區,石門里,機關,10,0,0,2,2,0,0,0,0,0,0,0,120.1654252,23.0006394
105/12/21,台南市,安平區,西門里,機關,7,0,1,0,1,0,0,0,0,0,0,0,120.1546002,23.0022304
105/12/22,台南市,安平區,金城里,其他,50,2,3,7,10,1,1,2,4,1,0,0,120.1488264,22.9953785
105/12/22,台南市,安平區,石門里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1654252,23.0006394
105/12/1,台南市,仁德區,成功里,住宅,59,0,1,5,6,0,0,0,0,0,0,0,120.225308,22.9404559
105/12/11,台南市,仁德區,土庫里,住宅,60,0,0,13,13,0,0,0,0,0,0,0,120.2656955,22.9856821
105/12/14,台南市,仁德區,保安里,機關,30,0,1,5,6,0,0,0,0,0,0,0,120.2310784,22.9231415
105/12/14,台南市,仁德區,中洲里,機關,15,0,1,2,3,0,0,0,0,0,0,0,120.2599266,22.9063718
105/12/16,台南市,仁德區,三甲里,住宅,53,0,0,7,7,0,0,0,0,0,0,0,120.2368486,22.9326731
105/12/21,台南市,仁德區,仁義里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2656955,22.9695788
105/12/23,台南市,仁德區,後壁里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2426185,22.9475722
105/12/16,台南市,歸仁區,媽廟里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.295978,22.9994507
105/12/20,台南市,歸仁區,武東里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2772325,22.9242205
105/12/21,台南市,歸仁區,歸南里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2772325,22.9617921
105/12/21,台南市,歸仁區,歸仁里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3103958,22.9669072
105/12/20,台南市,關廟區,山西里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3219289,22.9671673
105/12/21,台南市,關廟區,香洋里,機關,1,0,0,0,0,0,0,0,0,0,0,0,120.3278049,22.9629711
105/12/20,台南市,龍崎區,石曹里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,,查無經緯度
105/12/20,台南市,龍崎區,中坑里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,,查無經緯度
105/12/22,台南市,龍崎區,牛埔里,住宅,50,0,16,14,30,0,0,0,0,0,0,0,120.409835,22.9285606
105/12/23,台南市,龍崎區,崎頂里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.3839017,22.9688808
105/12/21,台南市,龍崎區,崎頂里,機關,1,0,8,1,9,0,0,0,0,0,0,0,120.3839017,22.9688808
105/12/19,台南市,永康區,安康里,住宅,75,0,7,16,23,0,0,0,0,0,0,0,120.227472,23.0158435
105/12/19,台南市,永康區,龍潭里,住宅,75,0,5,11,16,0,0,0,0,0,0,0,120.2656955,23.0286236
105/12/20,台南市,永康區,埔園里,住宅,75,3,5,18,23,0,4,4,5,2,0,0,120.2584844,23.0341644
105/12/20,台南市,永康區,正強里,住宅,76,0,12,13,25,0,0,0,0,0,0,0,120.251994,23.0294884
105/12/21,台南市,永康區,尚頂里,住宅,1,0,0,5,5,0,0,0,0,0,0,0,120.225308,23.0263645
105/12/21,台南市,永康區,西橋里,機關,1,0,0,2,2,0,0,0,0,0,0,0,120.2260293,23.0134614
105/12/21,台南市,永康區,埔園里,機關,1,0,0,3,3,0,0,0,0,0,0,0,120.2584844,23.0341644
105/12/21,台南市,永康區,復興里,住宅,19,0,0,1,1,0,0,0,0,0,0,0,120.2440609,22.9969297
105/12/21,台南市,永康區,復國里,其他,12,0,19,1,20,0,0,0,0,0,0,0,120.247364,23.005002
105/12/21,台南市,永康區,光復里,機關,11,0,1,0,1,0,0,0,0,0,0,0,120.2444215,22.9998739
105/12/21,台南市,永康區,東灣里,機關,11,0,0,1,1,0,0,0,0,0,0,0,120.270022,22.9995352
105/12/22,台南市,永康區,成功里,住宅,75,0,4,10,14,0,0,0,0,0,0,0,120.2379305,23.0032483
105/12/22,台南市,永康區,永康里,住宅,50,1,2,15,17,0,2,2,4,1,0,0,120.259297,23.0268586
105/12/22,台南市,永康區,網寮里,住宅,50,0,2,2,4,0,0,0,0,0,0,0,120.2527152,23.0139035
105/12/23,台南市,永康區,二王里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2469457,23.0177985
105/12/23,台南市,永康區,二王里,住宅,50,0,2,9,11,0,0,0,0,0,0,0,120.2469457,23.0177985
105/12/24,台南市,永康區,永康里,住宅,50,1,4,11,15,0,1,1,2,1,0,0,120.259297,23.0268586
105/12/1,台南市,新化區,那拔里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3377852,23.053697
105/12/1,台南市,新化區,羊林里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3579632,23.0574867
105/12/2,台南市,新化區,知義里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3349024,23.0194325
105/12/7,台南市,新化區,崙頂里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.2873266,23.0200525
105/12/9,台南市,新化區,知義里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3349024,23.0194325
105/12/15,台南市,新化區,崙頂里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2873266,23.0200525
105/12/19,台南市,安定區,港南里,住宅,20,0,0,7,7,0,0,0,0,0,0,0,120.2354061,23.0873292
105/12/21,台南市,安定區,港口里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.2296358,23.0939111
105/12/22,台南市,安定區,安加里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2382911,23.1135653
105/12/2,台南市,玉井區,三和里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.4674459,23.0932944
105/12/5,台南市,玉井區,玉田里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4602459,23.1202824
105/12/8,台南市,玉井區,中正里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.464566,23.1448237
105/12/15,台南市,玉井區,豐里里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4415242,23.1389991
105/12/19,台南市,玉井區,玉田里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4602459,23.1202824
105/12/22,台南市,玉井區,望明里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.4444046,23.1035437
105/12/19,台南市,楠西區,楠西里,住宅,100,0,0,10,10,0,0,0,0,0,0,0,120.486337,23.174143
105/12/7,台南市,下營區,開化里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2772325,23.2086774
105/12/8,台南市,下營區,紅厝里,住宅,50,0,0,17,17,0,0,0,0,0,0,0,120.270022,23.246429
105/12/9,台南市,下營區,下營里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2624506,23.2349487
105/12/19,台南市,下營區,新興里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.2772325,23.235511
105/12/20,台南市,下營區,營前里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.270022,23.2276447
105/12/21,台南市,下營區,茅港里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2830007,23.2235571
105/12/20,台南市,六甲區,中社里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3262535,23.2385397
105/12/21,台南市,六甲區,七甲里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3478746,23.2192017
105/12/20,台南市,官田區,官田里,住宅,53,0,2,15,17,0,0,0,0,0,0,0,120.3406679,23.1898853
105/12/23,台南市,官田區,大崎里,住宅,52,0,1,15,16,0,0,0,0,0,0,0,120.3954282,23.191679
105/12/21,台南市,佳里區,六安里,機關,1,0,8,2,10,0,0,0,0,0,0,0,120.1791357,23.1703108
105/12/14,台南市,西港區,後營里,住宅,51,0,0,2,2,0,0,0,0,0,0,0,120.2209801,23.1440531
105/12/15,台南市,西港區,竹林里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1849082,23.1207622
105/12/21,台南市,西港區,南海里,住宅,51,0,0,14,14,0,0,0,0,0,0,0,120.1964522,23.1075966
105/12/6,台南市,七股區,義合里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.1387218,23.1035949
105/12/6,台南市,七股區,看坪里,住宅,51,0,0,7,7,0,0,0,0,0,0,0,120.144496,23.1292453
105/12/7,台南市,七股區,七股里,住宅,55,0,0,8,8,0,0,0,0,0,0,0,120.134391,23.1300216
105/12/7,台南市,七股區,後港里,住宅,53,0,0,6,6,0,0,0,0,0,0,0,120.1459395,23.1840048
105/12/8,台南市,七股區,玉成里,住宅,51,0,0,12,12,0,0,0,0,0,0,0,120.1329474,23.1424124
105/12/8,台南市,七股區,竹橋里,住宅,59,0,0,13,13,0,0,0,0,0,0,0,120.161817,23.0987536
105/12/15,台南市,將軍區,玉山里,住宅,52,0,0,11,11,0,0,0,0,0,0,0,120.1213978,23.2093084
105/12/15,台南市,將軍區,將富里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,,查無經緯度
105/12/19,台南市,將軍區,平沙里,住宅,50,0,1,18,19,0,0,0,0,0,0,0,120.0982956,23.2087876
105/12/22,台南市,將軍區,嘉昌里,住宅,50,1,1,13,14,0,2,2,4,1,0,0,,查無經緯度
105/12/10,台南市,北門區,三光里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.1098472,23.2332276
105/12/12,台南市,北門區,永隆里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.1170664,23.276035
105/12/12,台南市,北門區,永華里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1098472,23.2600928
105/12/14,台南市,北門區,慈安里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.1098472,23.2439737
105/12/20,台南市,北門區,鯤江里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1517133,23.2902206
105/12/22,台南市,北門區,北門里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.125729,23.2661521
105/12/22,台南市,學甲區,宅港里,住宅,51,0,0,1,1,0,0,0,0,0,0,0,120.1906803,23.2591728
105/12/22,台南市,學甲區,大灣里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1863512,23.2157828
105/12/20,台南市,新營區,護鎮里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.3003035,23.3218426
105/12/21,台南市,新營區,南興里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3067915,23.2983322
105/12/21,台南市,新營區,民權里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.314,23.3075315
105/12/6,台南市,鹽水區,水正里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.269301,23.3183629
105/12/6,台南市,鹽水區,橋南里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2714642,23.3064999
105/12/8,台南市,鹽水區,大莊里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2469457,23.2915693
105/12/8,台南市,鹽水區,歡雅里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2368486,23.2869972
105/12/8,台南市,鹽水區,舊營里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2599266,23.2982122
105/12/8,台南市,鹽水區,三生里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.2680391,23.3218171
105/12/14,台南市,柳營區,太康里,住宅,50,0,0,43,43,0,0,0,0,0,0,0,120.3349024,23.2876668
105/12/20,台南市,柳營區,大農里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.3579632,23.2774011
105/12/20,台南市,柳營區,東昇里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3291365,23.2727983
105/12/21,台南市,柳營區,人和里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3003035,23.2896492
105/12/21,台南市,柳營區,旭山里,住宅,50,0,12,26,38,0,0,0,0,0,0,0,120.4011911,23.2494369
105/12/9,台南市,柳營區,大農里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3579632,23.2774011
105/12/5,台南市,後壁區,長安里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3594043,23.3347501
105/12/9,台南市,後壁區,後部里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.337908,23.384903
105/12/12,台南市,後壁區,烏樹里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.3752561,23.3380754
105/12/20,台南市,後壁區,竹新里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3003035,23.3433044
105/12/20,台南市,後壁區,仕安里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,,查無經緯度
105/12/23,台南市,後壁區,新東里,住宅,50,0,0,26,26,0,0,0,0,0,0,0,120.3291365,23.3371718
105/12/15,台南市,東山區,東山里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.4026318,23.3282152
105/12/15,台南市,東山區,聖賢里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3579632,23.3095815
105/12/16,台南市,東山區,東中里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3983097,23.3170734
105/12/20,台南市,東山區,東正里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.409835,23.3253379
105/12/20,台南市,東山區,青山里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.4847242,23.2771856
105/12/21,台南市,東山區,東河里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3810199,23.293947
105/12/26,台南市,東區,大同里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2130451,22.9839645
105/12/26,台南市,東區,衛國里,住宅,53,0,2,8,10,0,0,0,0,0,0,0,120.2245867,22.9882597
105/12/27,台南市,東區,崇善里,住宅,50,1,4,8,12,0,1,1,2,1,8,3,120.2303571,22.9736282
105/12/27,台南市,東區,路東里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2134058,22.9801973
105/12/28,台南市,東區,中西里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2202587,22.9905086
105/12/28,台南市,東區,新東里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2249474,22.9865063
105/12/28,台南市,東區,富強里,住宅,75,0,4,3,7,0,0,0,0,0,0,0,120.2317997,22.9867487
105/12/29,台南市,東區,崇學里,住宅,75,0,4,6,10,0,0,0,0,0,0,0,120.2231441,22.9778231
105/12/29,台南市,東區,莊敬里,住宅,75,0,10,5,15,0,0,0,0,0,0,0,120.232521,22.9966645
105/12/29,台南市,東區,東智里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2267506,22.9629737
105/12/29,台南市,東區,德高里,住宅,50,0,5,9,14,0,0,0,0,0,0,0,120.2354061,22.9665308
105/12/30,台南市,東區,大智里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2332423,22.962286
105/12/30,台南市,東區,忠孝里,住宅,50,0,3,15,18,0,0,0,0,0,0,0,120.218816,22.9773869
105/12/4,台南市,南區,金華里,住宅,50,1,10,28,38,0,2,2,4,1,5,2,120.1885158,22.9796984
105/12/7,台南市,南區,荔宅里,住宅,50,0,4,2,6,0,0,0,0,0,0,0,120.1986166,22.9749009
105/12/15,台南市,南區,田寮里,住宅,50,0,2,1,3,0,0,0,0,0,0,0,120.1957308,22.976847
105/12/15,台南市,南區,文南里,住宅,50,0,1,2,3,0,0,0,0,0,0,0,120.1898552,22.9834103
105/12/19,台南市,南區,南都里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.1865607,22.96168
105/12/26,台南市,南區,喜東里,住宅,50,1,1,24,25,0,1,1,2,1,4,2,120.1906803,22.9423225
105/12/26,台南市,南區,金華里,住宅,50,1,1,10,11,0,1,1,2,1,9,3,120.1885158,22.9796984
105/12/27,台南市,南區,新昌里,住宅,50,1,4,5,9,0,1,1,2,1,11,4,120.1957308,22.9835601
105/12/27,台南市,南區,明亮里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.1904323,22.9700622
105/12/28,台南市,南區,日新里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.1899588,22.974026
105/12/28,台南市,南區,田寮里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.1957308,22.976847
105/12/28,台南市,南區,新昌里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1957308,22.9835601
105/12/28,台南市,南區,文華里,住宅,50,0,5,12,17,0,0,0,0,0,0,0,120.1899588,22.98611
105/12/28,台南市,南區,佛壇里,住宅,50,2,9,12,21,0,2,2,4,1,10,4,120.1776926,22.9195212
105/12/28,台南市,南區,同安里,住宅,50,0,0,26,26,0,0,0,0,0,0,0,120.1892373,22.9224836
105/12/29,台南市,南區,南華里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.1885158,22.9622436
105/12/29,台南市,南區,大林里,住宅,51,0,3,6,9,0,0,0,0,0,0,0,120.2058311,22.9733919
105/12/29,台南市,南區,大忠里,住宅,50,2,7,17,24,0,2,2,4,1,8,3,120.2101595,22.9698014
105/12/29,台南市,南區,竹溪里,住宅,52,0,10,6,16,0,0,0,0,0,0,0,120.2065525,22.9779397
105/12/29,台南市,南區,大成里,住宅,50,0,9,6,15,0,0,0,0,0,0,0,120.1986166,22.9802712
105/12/29,台南市,南區,荔宅里,住宅,50,1,2,11,13,0,2,2,4,1,15,5,120.1986166,22.9749009
105/12/30,台南市,南區,大恩里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2079953,22.9548154
105/12/30,台南市,南區,郡南里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.1887336,22.9611651
105/12/2,台南市,北區,興南里,住宅,50,0,8,20,28,0,0,0,0,0,0,0,120.2087167,23.0036652
105/12/5,台南市,北區,安民里,住宅,50,0,9,11,20,0,0,0,0,0,0,0,120.2000596,23.0014504
105/12/6,台南市,北區,新勝里,住宅,50,0,6,13,19,0,0,0,0,0,0,0,120.2213407,23.0094105
105/12/7,台南市,北區,延平里,住宅,50,0,10,19,29,0,0,0,0,0,0,0,120.211963,23.0107043
105/12/12,台南市,北區,東興里,住宅,50,0,5,8,13,0,0,0,0,0,0,0,120.2260293,23.0013807
105/12/14,台南市,北區,重興里,住宅,50,0,7,11,18,0,0,0,0,0,0,0,120.2260293,23.0040653
105/12/27,台南市,北區,文成里,住宅,50,0,5,7,12,0,0,0,0,0,0,0,120.1971737,23.0074248
105/12/27,台南市,北區,三德里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.2047489,23.000133
105/12/27,台南市,北區,玉皇里,住宅,50,0,14,7,21,0,0,0,0,0,0,0,120.2069132,22.9996798
105/12/27,台南市,北區,永祥里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2202587,23.0160134
105/12/28,台南市,北區,正風里,住宅,75,0,3,8,11,0,0,0,0,0,0,0,120.2148485,23.0154694
105/12/28,台南市,北區,大和里,住宅,75,1,6,3,9,0,1,1,1,1,11,4,120.1914018,23.0153463
105/12/28,台南市,北區,小康里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2173733,23.0152758
105/12/28,台南市,北區,實踐里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.2170126,23.0136734
105/12/28,台南市,北區,實踐里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,120.2170126,23.0136734
105/12/29,台南市,北區,力行里,住宅,50,0,1,6,7,0,0,0,0,0,0,0,120.2292752,23.0084185
105/12/29,台南市,北區,大豐里,住宅,75,0,13,4,17,0,0,0,0,0,0,0,120.1921233,23.0078107
105/12/29,台南市,北區,長榮里,住宅,75,0,5,7,12,0,0,0,0,0,0,0,120.2191767,23.0091928
105/12/26,台南市,中西區,天后里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2011417,22.9975318
105/12/27,台南市,中西區,公正里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2101595,22.9939658
105/12/28,台南市,中西區,文賢里,住宅,50,0,2,6,8,0,0,0,0,0,0,0,120.1932056,23.003892
105/12/28,台南市,中西區,進學里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.2015025,22.9877228
105/12/28,台南市,中西區,三民里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.2058311,22.994872
105/12/28,台南市,中西區,建國里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2000596,22.993395
105/12/29,台南市,中西區,協進里,住宅,52,0,2,12,14,0,0,0,0,0,0,0,120.1910411,22.9976318
105/12/29,台南市,中西區,保安里,住宅,51,0,6,5,11,0,0,0,0,0,0,0,120.196813,22.9917249
105/12/29,台南市,中西區,五妃里,住宅,50,0,3,3,6,0,0,0,0,0,0,0,120.2058311,22.984132
105/12/29,台南市,中西區,中正里,住宅,50,1,0,10,10,0,1,1,2,1,10,4,120.1971737,22.993999
105/12/30,台南市,中西區,福安里,住宅,50,0,1,4,5,0,0,0,0,0,0,0,120.1996988,22.991121
105/12/30,台南市,中西區,三合里,住宅,50,1,0,12,12,0,1,1,2,1,8,3,120.1960915,22.9999315
105/12/28,台南市,安南區,幸福里,住宅,50,0,4,4,8,0,0,0,0,0,0,0,120.1899588,23.0210189
105/12/28,台南市,安南區,海佃里,住宅,50,0,7,6,13,0,0,0,0,0,0,0,120.1892373,23.0245267
105/12/29,台南市,安南區,安富里,住宅,50,0,1,5,6,0,0,0,0,0,0,0,120.1957308,23.0251806
105/12/29,台南市,安南區,溪墘里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1928448,23.0244424
105/12/29,台南市,安南區,淵中里,住宅,50,1,6,14,20,0,1,1,2,1,5,2,120.1675902,23.0438296
105/12/30,台南市,安南區,鹽田里,住宅,74,3,0,34,34,0,4,4,5,2,12,4,120.1436317,23.0327587
105/12/2,台南市,安平區,怡平里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.176971,22.994197
105/12/7,台南市,安平區,海頭里,住宅,50,0,4,6,10,0,0,0,0,0,0,0,120.1625386,23.0025857
105/12/10,台南市,安平區,億載里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1603737,22.9902803
105/12/15,台南市,安平區,金城里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.1488264,22.9953785
105/12/20,台南市,安平區,西門里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.1546002,23.0022304
105/12/23,台南市,安平區,港仔里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.1643428,22.999187
105/12/23,台南市,安平區,建平里,住宅,50,0,4,10,14,0,0,0,0,0,0,0,120.1834651,22.9935103
105/12/23,台南市,安平區,海頭里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.1625386,23.0025857
105/12/26,台南市,安平區,育平里,住宅,50,1,4,6,10,0,1,1,2,1,10,4,120.1661469,22.989074
105/12/26,台南市,安平區,華平里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.1740847,22.9948005
105/12/27,台南市,安平區,文平里,住宅,50,0,1,10,11,0,0,0,0,0,0,0,120.1805789,22.9860574
105/12/27,台南市,安平區,西門里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.1546002,23.0022304
105/12/28,台南市,安平區,金城里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.1488264,22.9953785
105/12/28,台南市,安平區,平通里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.1690334,22.9938422
105/12/30,台南市,安平區,金城里,住宅,50,0,3,14,17,0,0,0,0,0,0,0,120.1488264,22.9953785
105/12/29,台南市,歸仁區,武東里,住宅,50,1,20,13,33,0,1,1,2,1,3,2,120.2772325,22.9242205
105/12/26,台南市,永康區,神洲里,住宅,75,1,4,8,12,0,1,1,1,1,8,3,120.2408154,23.0046566
105/12/27,台南市,永康區,復國里,住宅,75,1,6,10,16,0,3,3,4,1,19,5,120.247364,23.005002
105/12/27,台南市,永康區,建國里,住宅,75,1,5,14,19,0,1,1,1,1,5,2,120.2491093,22.9978842
105/12/28,台南市,永康區,王行里,住宅,50,0,1,15,16,0,0,0,0,0,0,0,120.2772325,23.042301
105/12/28,台南市,永康區,新樹里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2757905,23.0278443
105/12/28,台南市,永康區,正強里,住宅,50,0,9,11,20,0,0,0,0,0,0,0,120.251994,23.0294884
105/12/28,台南市,永康區,崑山里,住宅,50,0,7,7,14,0,0,0,0,0,0,0,120.2541575,22.9988384
105/12/28,台南市,永康區,永康里,住宅,50,1,5,11,16,0,1,1,2,1,6,3,120.259297,23.0268586
105/12/28,台南市,永康區,南灣里,住宅,50,4,4,15,19,0,4,4,8,2,21,6,120.2613689,22.9986674
105/12/29,台南市,永康區,成功里,住宅,50,0,1,16,17,0,0,0,0,0,0,0,120.2379305,23.0032483
105/12/29,台南市,永康區,中華里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2375698,23.0003039
105/12/29,台南市,永康區,甲頂里,其他,50,0,1,1,2,0,0,0,0,0,0,0,120.2152092,23.0217702
105/12/29,台南市,永康區,埔園里,住宅,50,0,12,16,28,0,0,0,0,0,0,0,120.2584844,23.0341644
105/12/29,台南市,永康區,東灣里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.270022,22.9995352
105/12/29,台南市,永康區,大灣里,住宅,50,0,1,17,18,0,0,0,0,0,0,0,120.2707431,23.0067641
105/12/29,台南市,永康區,三合里,住宅,50,1,7,12,19,0,1,1,2,1,5,2,120.2390123,23.010739
105/12/29,台南市,永康區,勝利里,住宅,50,0,1,7,8,0,0,0,0,0,0,0,120.232521,23.004718
105/12/30,台南市,永康區,西灣里,住宅,50,0,6,11,17,0,0,0,0,0,0,0,120.2613689,23.0120871
105/12/30,台南市,永康區,網寮里,住宅,50,1,4,8,12,0,2,2,4,1,17,5,120.2527152,23.0139035
105/12/10,台南市,新市區,三舍里,住宅,50,0,0,28,28,0,0,0,0,0,0,0,120.2945362,23.0976924
105/12/12,台南市,新市區,永就里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3003035,23.0642791
105/12/12,台南市,新市區,永就里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.3003035,23.0642791
105/12/13,台南市,新市區,新和里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.2902105,23.0757963
105/12/13,台南市,新市區,新和里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.2902105,23.0757963
105/12/22,台南市,新市區,新和里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2902105,23.0757963
105/12/21,台南市,山上區,玉峰里,住宅,57,0,0,8,8,0,0,0,0,0,0,0,120.3954282,23.0951559
