日期,台南市,區別,里別,調查種類,調查戶數,陽性戶數,調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,經度,緯度
105/6/6,台南市,永康區,正強里,住宅,50,1,11,12,23,0,1,1,2,1,4,2,120.251994,23.0294884
105/6/7,台南市,永康區,烏竹里,住宅,50,3,14,20,34,0,4,4,8,2,12,4,120.2642533,23.0410039
105/6/7,台南市,永康區,二王里,住宅,50,0,13,8,21,0,0,0,0,0,0,0,120.2469457,23.0177985
105/6/7,台南市,永康區,東灣里,住宅,50,5,7,38,45,2,7,9,18,3,20,5,120.270022,22.9995352
105/6/7,台南市,永康區,新樹里,住宅,50,1,7,11,18,1,0,1,2,1,6,3,120.2757905,23.0278443
105/6/8,台南市,永康區,勝利里,住宅,50,0,4,15,19,0,0,0,0,0,0,0,120.232521,23.004718
105/6/8,台南市,永康區,西勢里,住宅,50,0,6,69,75,0,0,0,0,0,0,0,120.2772325,23.0154649
105/6/8,台南市,永康區,甲頂里,住宅,58,0,11,24,35,0,0,0,0,0,0,0,120.2152092,23.0217702
105/6/8,台南市,永康區,中興里,住宅,75,1,18,30,48,0,1,1,1,1,2,1,120.2382911,23.0061926
105/6/8,台南市,永康區,西灣里,住宅,75,2,14,12,26,0,4,4,5,2,15,5,120.2613689,23.0120871
105/6/8,台南市,永康區,永康里,住宅,51,3,4,21,25,0,3,3,6,2,12,4,120.2584844,23.0234285
105/6/10,台南市,永康區,崑山里,住宅,50,1,8,19,27,0,2,2,4,1,7,3,120.2541575,22.9988384
105/6/9,台南市,永康區,二王里,住宅,50,1,13,6,19,0,1,1,2,1,5,2,120.2469457,23.0177985
105/6/11,台南市,永康區,二王里,住宅,50,0,9,16,25,0,0,0,0,0,0,0,120.2469457,23.0177985
105/6/6,台南市,新化區,中央里,住宅,50,0,0,2,2,0,0,0,0,0,0,0,120.3071519,23.0363418
105/6/6,台南市,新化區,協興里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2988617,23.0390927
105/6/8,台南市,新化區,東榮里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3233704,23.0325916
105/6/2,台南市,山上區,豐德里,住宅,50,0,0,1,1,0,0,0,0,0,0,0,120.3637277,23.0777251
105/6/8,台南市,山上區,玉峰里,住宅,50,0,0,21,21,0,0,0,0,0,0,0,120.3954282,23.0951559
105/6/5,台南市,楠西區,東勢里,住宅,53,0,0,11,11,0,0,0,0,0,0,0,120.4904831,23.1795018
105/6/6,台南市,楠西區,灣丘里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.5336665,23.1729731
105/6/4,台南市,麻豆區,大埕里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,120.2498305,23.1862879
105/6/4,台南市,麻豆區,莊禮里,住宅,57,2,3,9,12,0,2,2,4,1,17,5,120.2094381,23.1921229
105/6/4,台南市,麻豆區,麻口里,住宅,52,0,2,5,7,0,0,0,0,0,0,0,120.2195374,23.1779137
105/6/6,台南市,麻豆區,晉江里,住宅,52,0,0,2,2,0,0,0,0,0,0,0,120.251892,23.17942
105/6/6,台南市,麻豆區,埤頭里,住宅,50,0,1,3,4,0,0,0,0,0,0,0,120.2267506,23.1911574
105/6/7,台南市,大內區,大內里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.3622866,23.1195988
105/6/8,台南市,大內區,石城里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.3507571,23.1193553
105/6/8,台南市,佳里區,鎮山里,住宅,100,1,0,22,22,0,1,1,1,1,0,0,120.1863512,23.1513391
105/6/6,台南市,西港區,西港里,住宅,60,0,0,9,9,0,0,0,0,0,0,0,120.2065525,23.125611
105/6/8,台南市,西港區,慶安里,住宅,60,0,0,6,6,0,0,0,0,0,0,0,120.1964522,23.129077
105/6/1,台南市,七股區,竹橋里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.161817,23.0987536
105/6/4,台南市,七股區,七股里,住宅,61,0,0,19,19,0,0,0,0,0,0,0,120.134391,23.1300216
105/6/3,台南市,將軍區,北埔里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.137211,23.216876
105/6/3,台南市,將軍區,苓和里,住宅,67,0,4,13,17,0,0,0,0,0,0,0,120.1661469,23.2254101
105/6/6,台南市,將軍區,將富里,住宅,50,0,0,18,18,0,0,0,0,0,0,0,120.137211,23.216876
105/6/7,台南市,將軍區,平沙里,住宅,50,0,0,5,5,0,0,0,0,0,0,0,120.0982956,23.2087876
105/6/4,台南市,北門區,仁里里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1372782,23.2449178
105/6/7,台南市,北門區,三光里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.1098472,23.2332276
105/6/8,台南市,北門區,北門里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.125729,23.2661521
105/6/7,台南市,鹽水區,大豐里,住宅,50,0,0,11,11,0,0,0,0,0,0,0,120.2245867,23.2661046
105/6/7,台南市,鹽水區,竹埔里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.2368486,23.270893
105/6/8,台南市,鹽水區,義稠里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2555998,23.3246236
105/6/8,台南市,鹽水區,橋南里,住宅,50,0,0,0,0,0,0,0,0,0,0,0,120.2714642,23.3064999
105/6/8,台南市,鹽水區,下中里,住宅,50,0,0,7,7,0,0,0,0,0,0,0,120.2426185,23.3179826
105/5/28,台南市,白河區,仙草里,住宅,1,0,0,6,6,0,0,0,0,0,0,0,120.4847242,23.3468455
105/5/26,台南市,白河區,永安里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.4083944,23.3457502
105/6/2,台南市,白河區,昇安里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.4328824,23.3686607
105/6/2,台南市,白河區,白河里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.4170377,23.3439043
105/6/8,台南市,白河區,玉豐里,住宅,50,0,0,6,6,0,0,0,0,0,0,0,120.4184782,23.3797822
105/6/8,台南市,白河區,大竹里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.4040725,23.3640976
105/6/14,台南市,東區,自強里,空地,8,8,0,28,28,0,9,9,113,8,32,8,120.2332423,22.9824198
105/6/14,台南市,東區,裕聖里,空地,50,0,0,45,45,0,0,0,0,0,0,0,120.2469457,22.9802195
105/6/9,台南市,東區,泉南里,住宅,52,0,1,12,13,0,0,0,0,0,0,0,120.2159306,22.9847029
105/6/9,台南市,東區,崇德里,住宅,52,0,9,23,32,0,0,0,0,0,0,0,120.2260293,22.9745344
105/6/14,台南市,東區,小東里,空地,24,0,0,14,14,0,0,0,0,0,0,0,120.227472,22.9970514
105/6/14,台南市,東區,中西里,住宅,5,0,0,2,2,0,0,0,0,0,0,0,120.2202587,22.9905086
105/6/15,台南市,東區,東明里,空地,15,0,0,2,2,0,0,0,0,0,0,0,120.227472,22.9916823
105/6/15,台南市,東區,東安里,空地,21,1,0,10,10,0,3,3,14,3,30,7,120.2213407,22.9872616
105/6/15,台南市,東區,東明里,住宅,51,0,2,4,6,0,0,0,0,0,0,0,120.227472,22.9916823
105/6/15,台南市,東區,東安里,住宅,50,1,5,15,20,0,1,1,2,1,5,2,120.2213407,22.9872616
105/6/15,台南市,東區,忠孝里,住宅,50,0,10,4,14,0,0,0,0,0,0,0,120.218816,22.9773869
105/6/15,台南市,東區,大同里,住宅,50,0,14,7,21,0,0,0,0,0,0,0,120.2130451,22.9839645
105/6/15,台南市,東區,大同里,空地,17,1,0,8,8,0,1,1,6,2,13,4,120.2130451,22.9839645
105/6/15,台南市,東區,忠孝里,住宅,6,0,0,8,8,0,0,0,0,0,0,0,120.218816,22.9773869
105/6/16,台南市,東區,後甲里,住宅,50,2,1,20,21,0,3,3,6,2,14,4,120.2382911,22.9927707
105/6/16,台南市,東區,泉南里,住宅,51,1,7,18,25,0,1,1,2,1,4,2,120.2159306,22.9847029
105/6/16,台南市,東區,虎尾里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.2361273,22.9791309
105/6/16,台南市,東區,東明里,住宅,50,0,12,12,24,0,0,0,0,0,0,0,120.227472,22.9916823
105/6/17,台南市,東區,德光里,住宅,51,6,4,2,6,1,0,1,2,1,17,5,120.2202587,22.981112
105/6/17,台南市,東區,崇誨里,住宅,52,0,0,4,4,0,0,0,0,0,0,0,120.2256687,22.989711
105/6/17,台南市,東區,崇文里,住宅,50,0,9,12,21,0,0,0,0,0,0,0,120.2296358,22.9677389
105/6/17,台南市,東區,崇成里,住宅,50,0,6,3,9,0,0,0,0,0,0,0,120.2289146,22.9712457
105/6/17,台南市,東區,成大里,空地,12,0,0,0,0,0,0,0,0,0,0,0,120.2152092,22.9976069
105/6/17,台南市,東區,龍山里,住宅,50,1,7,6,13,0,1,1,2,1,8,3,120.2217014,22.9834946
105/6/18,台南市,東區,龍山里,住宅,50,0,1,14,15,0,0,0,0,0,0,0,120.2217014,22.9834946
105/6/19,台南市,東區,泉南里,住宅,50,0,2,0,2,0,0,0,0,0,0,0,120.2159306,22.9847029
105/6/19,台南市,東區,南聖里,住宅,50,0,2,4,6,0,0,0,0,0,0,0,120.2462245,22.9890944
105/6/16,台南市,東區,和平里,空地,50,2,0,15,15,0,10,10,20,4,67,9,120.2354061,22.9745842
105/6/16,台南市,東區,圍下里,住宅,50,3,0,8,8,0,5,5,10,3,63,9,120.2148485,22.9919771
105/6/16,台南市,東區,崇善里,住宅,50,3,0,17,17,0,3,3,6,2,18,5,120.2303571,22.9736282
105/6/16,台南市,東區,復興里,空地,8,1,0,7,7,0,3,3,38,5,43,9,120.2375698,22.9815131
105/6/14,台南市,南區,再興里,住宅,50,0,11,29,40,0,0,0,0,0,0,0,120.1928448,22.9801358
105/6/14,台南市,南區,彰南里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.1791357,22.9715887
105/6/15,台南市,南區,郡南里,住宅,50,0,3,11,14,0,0,0,0,0,0,0,120.1950093,22.964243
105/6/15,台南市,南區,大成里,住宅,50,2,11,10,21,1,1,2,4,1,10,4,120.1986166,22.9802712
105/6/15,台南市,南區,白雪里,住宅,50,0,1,11,12,0,0,0,0,0,0,0,120.1885158,22.9676143
105/6/15,台南市,南區,日新里,住宅,50,0,7,22,29,0,0,0,0,0,0,0,120.1899588,22.974026
105/6/16,台南市,南區,新生里,住宅,50,2,7,18,25,0,3,3,6,2,12,4,120.2116023,22.9775543
105/6/16,台南市,南區,建南里,住宅,50,1,0,16,16,0,1,1,2,1,6,3,120.1964522,22.9572284
105/6/16,台南市,南區,田寮里,住宅,51,0,9,12,21,0,0,0,0,0,0,0,120.1957308,22.976847
105/6/16,台南市,南區,明興里,住宅,51,0,1,9,10,0,0,0,0,0,0,0,120.1914018,22.9629831
105/6/17,台南市,南區,明亮里,住宅,50,0,11,4,15,0,0,0,0,0,0,0,120.1928448,22.9693947
105/6/17,台南市,南區,府南里,住宅,51,1,6,11,17,0,2,2,4,1,12,4,120.1950093,22.9722988
105/6/13,台南市,北區,延平里,住宅,53,0,15,21,36,0,0,0,0,0,0,0,120.211963,23.0107043
105/6/13,台南市,北區,玉皇里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2069132,22.9996798
105/6/14,台南市,北區,六甲里,住宅,50,1,10,24,34,0,1,1,2,1,3,2,120.2101595,23.0127602
105/6/14,台南市,北區,正覺里,住宅,50,0,20,15,35,0,0,0,0,0,0,0,120.2116023,23.0151428
105/6/14,台南市,北區,六甲里,住宅,50,0,5,23,28,0,0,0,0,0,0,0,120.2101595,23.0127602
105/6/14,台南市,北區,正覺里,住宅,50,0,2,13,15,0,0,0,0,0,0,0,120.2116023,23.0151428
105/6/15,台南市,北區,大豐里,住宅,50,0,4,8,12,0,0,0,0,0,0,0,120.1921233,23.0078107
105/6/15,台南市,北區,和順里,住宅,50,0,10,5,15,0,0,0,0,0,0,0,120.2015025,23.0051759
105/6/15,台南市,北區,重興里,住宅,53,0,5,11,16,0,0,0,0,0,0,0,120.2260293,23.0040653
105/6/15,台南市,北區,振興里,住宅,55,0,4,19,23,0,0,0,0,0,0,0,120.2217014,23.0063146
105/6/15,台南市,北區,興南里,住宅,51,0,1,5,6,0,0,0,0,0,0,0,120.2087167,23.0036652
105/6/15,台南市,北區,開元里,住宅,50,0,2,7,9,0,0,0,0,0,0,0,120.2217014,23.0130263
105/6/16,台南市,北區,國興里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,120.2260293,23.0094345
105/6/16,台南市,北區,新勝里,住宅,50,0,0,23,23,0,0,0,0,0,0,0,120.2213407,23.0094105
105/6/16,台南市,北區,東興里,住宅,54,0,4,20,24,0,0,0,0,0,0,0,120.2260293,23.0013807
105/6/16,台南市,北區,五福里,住宅,53,0,1,14,15,0,0,0,0,0,0,0,120.2033061,23.0004351
105/6/16,台南市,北區,文元里,住宅,52,0,8,30,38,0,0,0,0,0,0,0,120.1978952,23.0146579
105/6/16,台南市,北區,實踐里,住宅,51,0,7,13,20,0,0,0,0,0,0,0,120.2170126,23.0136734
105/6/17,台南市,北區,和順里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.2015025,23.0051759
105/6/17,台南市,北區,永祥里,住宅,50,0,8,17,25,0,0,0,0,0,0,0,120.2202587,23.0160134
105/6/17,台南市,北區,力行里,住宅,50,1,0,3,3,0,1,1,2,1,33,8,120.2292752,23.0084185
105/6/17,台南市,北區,勝安里,住宅,50,0,2,22,24,0,0,0,0,0,0,0,120.217734,23.0074816
105/6/17,台南市,北區,長榮里,住宅,59,0,4,32,36,0,0,0,0,0,0,0,120.2191767,23.0091928
105/6/17,台南市,北區,安民里,住宅,50,0,4,5,9,0,0,0,0,0,0,0,120.2000596,23.0014504
105/6/17,台南市,北區,文成里,住宅,51,2,4,6,10,0,3,3,6,2,30,7,120.1971737,23.0074248
105/6/17,台南市,北區,中樓里,住宅,51,1,13,4,17,0,1,1,2,1,6,3,120.2159306,23.0034966
105/6/19,台南市,北區,延平里,住宅,50,0,18,17,35,0,0,0,0,0,0,0,120.211963,23.0107043
105/6/19,台南市,北區,大豐里,住宅,61,0,3,14,17,0,0,0,0,0,0,0,120.1921233,23.0078107
105/6/16,台南市,中西區,赤嵌里,住宅,50,0,4,7,11,0,0,0,0,0,0,0,120.2072739,22.9972549
105/6/14,台南市,中西區,郡王里,學校,50,5,0,20,20,0,10,10,20,4,50,9,120.2072739,22.986515
105/6/15,台南市,中西區,藥王里,住宅,50,0,4,16,20,0,0,0,0,0,0,0,120.1914018,22.9992346
105/6/15,台南市,中西區,五妃里,住宅,50,2,3,30,33,0,7,7,14,3,21,6,120.2058311,22.984132
105/6/15,台南市,中西區,五妃里,住宅,50,2,7,19,26,0,2,2,4,1,8,3,120.2058311,22.984132
105/6/15,台南市,中西區,五妃里,機關,50,0,0,0,0,0,0,0,0,0,0,0,120.2058311,22.984132
105/6/15,台南市,中西區,協進里,住宅,50,0,0,4,4,0,0,0,0,0,0,0,120.1910411,22.9976318
105/6/15,台南市,中西區,協進里,住宅,51,0,9,31,40,0,0,0,0,0,0,0,120.1910411,22.9976318
105/6/16,台南市,中西區,永華里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,120.2043882,22.9911465
105/6/16,台南市,中西區,法華里,住宅,50,1,4,19,23,0,1,1,2,1,4,2,120.2097988,22.9822947
105/6/16,台南市,中西區,郡王里,住宅,78,2,12,4,16,1,1,2,3,1,13,4,120.2072739,22.986515
105/6/16,台南市,中西區,法華里,住宅,50,2,16,20,36,1,2,3,6,2,8,3,120.2097988,22.9822947
105/6/17,台南市,中西區,光賢里,住宅,50,1,1,16,17,0,2,2,4,1,12,4,120.1885158,23.0038665
105/6/17,台南市,中西區,協進里,學校,56,0,21,2,23,0,0,0,0,0,0,0,120.1910411,22.9976318
105/6/17,台南市,中西區,郡西里,住宅,50,0,5,2,7,0,0,0,0,0,0,0,120.1939271,22.9889722
105/6/17,台南市,中西區,藥王里,住宅,50,0,7,3,10,0,0,0,0,0,0,0,120.1914018,22.9992346
105/6/17,台南市,中西區,民主里,住宅,50,1,7,14,21,0,1,1,2,1,5,2,120.1939271,22.9923288
105/6/13,台南市,安南區,海佃里,住宅,50,0,3,18,21,0,0,0,0,0,0,0,120.1892373,23.0245267
105/6/14,台南市,安南區,安慶里,住宅,50,3,1,29,30,0,3,3,6,2,10,4,120.2094381,23.0390892
105/6/14,台南市,安南區,海東里,住宅,50,1,3,25,28,1,0,1,2,1,4,2,120.1863512,23.0412431
105/6/14,台南市,安南區,安慶里,住宅,50,0,2,5,7,0,0,0,0,0,0,0,120.2094381,23.0390892
105/6/14,台南市,安南區,安慶里,住宅,50,0,0,12,12,0,0,0,0,0,0,0,120.2094381,23.0390892
105/6/14,台南市,安南區,安慶里,住宅,57,2,4,26,30,0,2,2,4,1,7,3,120.2094381,23.0390892
105/6/15,台南市,安南區,安慶里,住宅,84,5,43,73,116,1,5,6,7,2,5,2,120.2094381,23.0390892
105/6/15,台南市,安南區,梅花里,住宅,50,4,5,29,34,0,5,5,10,3,15,5,120.1978952,23.038824
105/6/15,台南市,安南區,安慶里,住宅,50,3,13,23,36,0,3,3,6,2,8,3,120.2094381,23.0390892
105/6/14,台南市,安南區,安慶里,住宅,50,2,4,26,30,0,2,2,4,1,7,3,120.2094381,23.0390892
105/6/15,台南市,安南區,安順里,住宅,50,2,15,28,43,0,2,2,4,1,5,2,120.2209801,23.0500919
105/6/15,台南市,安南區,安順里,住宅,53,6,1,34,35,0,12,12,23,4,34,8,120.2209801,23.0500919
105/6/16,台南市,安南區,頂安里,住宅,50,6,17,39,56,0,7,7,14,3,13,4,120.2043882,23.0394768
105/6/16,台南市,安南區,安慶里,住宅,72,0,3,9,12,0,0,0,0,0,0,0,120.2094381,23.0390892
105/6/16,台南市,安南區,安慶里,住宅,50,1,3,2,5,0,1,1,2,1,20,5,120.2094381,23.0390892
105/6/17,台南市,安南區,淵中里,住宅,51,2,1,33,34,0,2,2,4,1,6,3,120.1675902,23.0438296
105/6/17,台南市,安南區,安慶里,住宅,60,0,0,29,29,0,0,0,0,0,0,0,120.2094381,23.0390892
105/6/17,台南市,安南區,安慶里,住宅,50,0,2,22,24,0,2,2,4,1,8,3,120.2094381,23.0390892
105/6/17,台南市,安南區,海西里,住宅,50,3,21,19,40,0,4,4,8,2,10,4,120.1791357,23.0306699
105/6/17,台南市,安南區,淵中里,住宅,50,3,10,25,35,2,1,3,6,2,9,3,120.1675902,23.0438296
105/6/17,台南市,安南區,安慶里,住宅,61,0,7,5,12,0,0,0,0,0,0,0,120.2094381,23.0390892
105/6/14,台南市,安平區,平安里,住宅,50,2,2,30,32,0,2,2,4,1,6,3,120.1726415,22.9991307
105/6/14,台南市,安平區,建平里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.1834651,22.9935103
105/6/15,台南市,安平區,西門里,住宅,50,1,8,20,28,0,1,1,2,1,4,2,120.1546002,23.0022304
105/6/15,台南市,安平區,育平里,住宅,51,0,6,6,12,0,0,0,0,0,0,0,120.1661469,22.989074
105/6/15,台南市,安平區,怡平里,住宅,50,1,2,25,27,0,1,1,2,1,4,2,120.176971,22.994197
105/6/15,台南市,安平區,金城里,住宅,50,0,0,20,20,0,0,0,0,0,0,0,120.1488264,22.9953785
105/6/16,台南市,安平區,海頭里,住宅,50,0,0,13,13,0,0,0,0,0,0,0,120.1625386,23.0025857
105/6/16,台南市,安平區,平通里,住宅,53,0,3,21,24,0,0,0,0,0,0,0,120.1690334,22.9938422
105/6/17,台南市,安平區,金城里,住宅,50,0,2,10,12,0,0,0,0,0,0,0,120.1488264,22.9953785
105/6/17,台南市,安平區,港仔里,住宅,50,0,3,31,34,0,0,0,0,0,0,0,120.1643428,22.999187
105/6/17,台南市,安平區,石門里,住宅,50,2,6,6,12,0,2,2,4,1,17,5,120.1654252,23.0006394
105/6/17,台南市,安平區,文平里,住宅,50,1,3,10,13,0,1,1,2,1,8,3,120.1805789,22.9860574
105/6/16,台南市,安平區,金城里,公園,50,1,4,7,11,0,2,2,4,1,18,5,120.1488264,22.9953785
105/6/16,台南市,安平區,華平里,住宅,50,1,6,24,30,0,1,1,2,1,3,2,120.1740847,22.9948005
105/6/16,台南市,仁德區,仁德里,學校,50,0,6,11,17,0,0,0,0,0,0,0,120.2455033,22.9657583
105/6/2,台南市,歸仁區,大潭里,住宅,58,0,0,3,3,0,0,0,0,0,0,0,120.2945362,22.9098618
105/6/4,台南市,歸仁區,歸仁里,住宅,60,0,0,4,4,0,0,0,0,0,0,0,120.3103958,22.9669072
105/6/4,台南市,歸仁區,崙頂里,住宅,64,0,0,5,5,0,0,0,0,0,0,0,120.2930943,22.9571231
105/6/6,台南市,歸仁區,辜厝里,學校,50,0,0,22,22,0,0,0,0,0,0,0,120.2909314,22.9649562
105/6/9,台南市,歸仁區,大潭里,住宅,77,0,0,0,0,0,0,0,0,0,0,0,120.2945362,22.9098618
105/6/10,台南市,歸仁區,歸南里,住宅,51,0,0,18,18,0,0,0,0,0,0,0,120.2772325,22.9617921
105/6/14,台南市,歸仁區,後市里,住宅,50,0,0,16,16,0,0,0,0,0,0,0,120.2902105,22.9684618
105/6/14,台南市,歸仁區,南保里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2851636,22.96885
105/6/14,台南市,永康區,成功里,住宅,50,2,3,13,16,0,2,2,4,1,13,4,120.2379305,23.0032483
105/6/14,台南市,永康區,中華里,住宅,50,0,4,12,16,0,0,0,0,0,0,0,120.2375698,23.0003039
105/6/14,台南市,永康區,東灣里,住宅,50,8,4,32,36,0,11,11,22,4,31,7,120.270022,22.9995352
105/6/14,台南市,永康區,西灣里,住宅,50,1,4,30,34,0,1,1,2,1,3,2,120.2613689,23.0120871
105/6/14,台南市,永康區,復興里,住宅,50,1,0,10,10,0,2,2,4,1,20,5,120.2440609,22.9969297
105/6/14,台南市,永康區,三合里,住宅,50,2,1,28,29,0,4,4,8,2,14,4,120.2390123,23.010739
105/6/15,台南市,永康區,神洲里,住宅,50,6,1,26,27,0,9,9,18,3,33,8,120.2408154,23.0046566
105/6/15,台南市,永康區,南灣里,住宅,50,5,4,32,36,0,6,6,12,3,17,5,120.2613689,22.9986674
105/6/15,台南市,永康區,建國里,住宅,50,10,5,55,60,1,18,19,38,5,32,8,120.2491093,22.9978842
105/6/15,台南市,永康區,東橋里,住宅,50,1,4,12,16,0,1,1,2,1,6,3,120.241176,23.0243778
105/6/16,台南市,永康區,西灣里,住宅,51,2,6,24,30,0,3,3,6,2,10,4,120.2613689,23.0120871
105/6/16,台南市,永康區,蔦松里,住宅,50,7,2,34,36,0,11,11,22,4,31,7,120.2555998,23.0455063
105/6/16,台南市,永康區,埔園里,住宅,50,4,5,60,65,0,7,7,14,3,11,4,120.2584844,23.0341644
105/6/17,台南市,永康區,二王里,住宅,10,2,0,4,4,0,3,3,30,4,75,9,120.2469457,23.0177985
105/6/17,台南市,永康區,五王里,住宅,50,7,2,24,26,1,8,9,18,3,35,8,120.2346848,23.0116465
105/6/17,台南市,永康區,勝利里,住宅,50,0,5,13,18,0,0,0,0,0,0,0,120.232521,23.004718
105/6/17,台南市,永康區,北灣里,住宅,50,14,2,44,46,0,21,21,42,5,46,9,120.270022,23.012954
105/6/16,台南市,永康區,三民里,住宅,21,6,3,39,42,0,31,31,148,8,74,9,120.2483881,23.0537318
105/6/17,台南市,永康區,南灣里,住宅,50,7,14,25,39,0,13,13,26,4,33,8,120.2613689,22.9986674
105/6/17,台南市,永康區,六合里,住宅,50,6,7,10,17,0,6,6,12,3,35,8,120.2303571,23.0112118
105/6/15,台南市,善化區,嘉北里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.3349024,23.1428247
105/6/15,台南市,善化區,嘉南里,住宅,50,0,0,14,14,0,0,0,0,0,0,0,120.3291365,23.127949
105/6/14,台南市,佳里區,龍安里,住宅,16,0,0,8,8,0,0,0,0,0,0,0,120.1675902,23.1297701
105/6/16,台南市,西港區,西港里,住宅,52,0,2,20,22,0,0,0,0,0,0,0,120.2065525,23.125611
105/6/4,台南市,新營區,新南里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,120.2988617,23.3100763
105/6/7,台南市,新營區,姑爺里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.2555998,23.2763179
105/6/11,台南市,新營區,新南里,住宅,50,0,0,15,15,0,0,0,0,0,0,0,120.2988617,23.3100763
105/6/16,台南市,新營區,王公里,住宅,50,0,0,9,9,0,0,0,0,0,0,0,120.3190457,23.3165185
105/6/16,台南市,新營區,三仙里,住宅,50,0,0,10,10,0,0,0,0,0,0,0,120.3111166,23.3121679
105/6/16,台南市,新營區,新南里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2988617,23.3100763
105/6/8,台南市,東區,德光里,住宅,50,1,13,13,26,1,0,1,2,1,4,2,120.2202587,22.981112
105/6/2,台南市,東區,成大里,住宅,50,0,10,2,12,0,0,0,0,0,0,0,120.2152092,22.9976069
105/6/21,台南市,東區,成大里,住宅,52,0,0,3,3,0,0,0,0,0,0,0,120.2152092,22.9976069
105/6/20,台南市,東區,東門里,住宅,50,2,0,6,6,0,2,2,4,1,33,8,120.2144878,22.9890322
105/6/20,台南市,東區,自強里,住宅,50,2,0,10,10,0,8,8,16,3,80,9,120.2332423,22.9824198
105/6/20,台南市,東區,富強里,空地,15,0,0,5,5,0,0,0,0,0,0,0,120.2317997,22.9867487
105/6/20,台南市,東區,東聖里,住宅,50,0,5,4,9,0,0,0,0,0,0,0,120.2346848,22.9861443
105/6/21,台南市,東區,成大里,住宅,50,1,0,10,10,0,2,2,4,1,20,5,120.2152092,22.9976069
105/6/21,台南市,東區,泉南里,住宅,50,0,4,11,15,0,0,0,0,0,0,0,120.2159306,22.9847029
105/6/21,台南市,東區,仁和里,空地,50,0,0,2,2,0,0,0,0,0,0,0,120.2357667,22.9701464
105/6/21,台南市,東區,崇信里,住宅,50,1,2,10,12,0,2,2,4,1,17,5,120.227472,22.9809439
105/6/22,台南市,東區,崇德里,住宅,51,0,6,2,8,0,0,0,0,0,0,0,120.2260293,22.9745344
105/6/22,台南市,東區,虎尾里,住宅,50,0,3,16,19,0,0,0,0,0,0,0,120.2361273,22.9791309
105/6/22,台南市,東區,中西里,住宅,50,0,7,2,9,0,0,0,0,0,0,0,120.2202587,22.9905086
105/6/22,台南市,東區,忠孝里,學校,50,0,2,7,9,0,0,0,0,0,0,0,120.218816,22.9773869
105/6/22,台南市,東區,和平里,住宅,50,1,2,6,8,0,1,1,2,1,13,4,120.2354061,22.9745842
105/6/22,台南市,東區,東智里,住宅,50,0,0,8,8,0,0,0,0,0,0,0,120.2267506,22.9629737
105/6/23,台南市,東區,圍下里,住宅,50,0,3,8,11,0,0,0,0,0,0,0,120.2148485,22.9919771
105/6/23,台南市,東區,東光里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2303571,22.99242
105/6/23,台南市,東區,關聖里,空地,45,0,0,4,4,0,0,0,0,0,0,0,120.2418972,22.985975
105/6/23,台南市,東區,崇善里,住宅,50,0,2,3,5,0,0,0,0,0,0,0,120.2303571,22.9736282
105/6/23,台南市,東區,路東里,住宅,53,0,0,6,6,0,0,0,0,0,0,0,120.2134058,22.9801973
105/6/23,台南市,東區,裕農里,住宅,50,0,3,5,8,0,0,0,0,0,0,0,120.2289146,22.9886954
105/6/23,台南市,東區,新東里,住宅,50,0,5,5,10,0,0,0,0,0,0,0,120.2249474,22.9865063
105/6/23,台南市,東區,文聖里,住宅,50,0,6,6,12,0,0,0,0,0,0,0,120.2447821,22.9840282
