日期,區別,里別,調查種類,調查戶數,陽性戶數,調查容器數戶內,調查容器數戶外,陽性容器數戶內,陽性容器數戶外,布氏指數,布氏級數,容器指數,容器級數
104/3/10,東區,大德里,住宅,50,1,1,14,0,1,2,1,7,3
104/3/10,東區,路東里,住宅,50,0,0,13,0,0,0,0,0,0
104/3/11,東區,大智里,住宅,50,1,7,13,0,1,2,1,5,2
104/3/11,東區,中西里,住宅,50,1,4,9,2,0,4,1,15,5
104/3/11,東區,仁和里,住宅,50,0,0,8,0,0,0,0,0,0
104/3/11,東區,東明里,住宅,50,0,2,9,0,0,0,0,0,0
104/3/12,東區,富裕里,住宅,50,0,1,15,0,0,0,0,0,0
104/3/12,東區,德光里,住宅,50,1,6,11,0,1,2,1,6,3
104/3/12,東區,文聖里,住宅,50,1,1,11,0,1,2,1,8,3
104/3/12,東區,新東里,住宅,50,0,1,18,0,0,0,0,0,0
104/3/12,東區,和平里,住宅,50,2,1,15,0,3,6,2,19,5
104/3/13,東區,崇文里,住宅,50,3,8,8,2,2,8,2,25,6
104/3/13,東區,圍下里,住宅,50,2,1,13,0,2,4,1,14,4
104/3/13,東區,崇善里,住宅,50,0,2,15,0,0,0,0,0,0
104/3/13,東區,大福里,住宅,50,0,0,11,0,0,0,0,0,0
104/3/16,東區,崇德里,住宅,50,1,6,16,0,1,2,1,5,2
104/3/16,東區,富裕里,住宅,50,1,11,9,0,3,6,2,15,5
104/3/17,東區,小東里,住宅,50,2,1,18,0,2,4,1,11,4
104/3/17,東區,自強里,住宅,50,3,5,13,1,2,6,2,17,5
104/3/17,東區,裕農里,住宅,50,1,3,14,0,1,2,1,6,3
104/3/17,東區,東門里,住宅,50,1,0,12,0,1,2,1,8,3
104/3/18,東區,後甲里,空屋,200,6,2,36,0,7,4,1,18,5
104/3/19,東區,德高里,住宅,50,4,1,28,0,5,10,3,17,5
104/3/19,東區,東光里,住宅,50,3,1,13,0,3,6,2,21,6
104/3/19,東區,後甲里,住宅,50,1,1,13,0,1,2,1,7,3
104/3/19,東區,大學里,住宅,50,0,3,13,0,0,0,0,0,0
104/3/2,東區,東門里,住宅,50,3,1,15,0,3,6,2,19,5
104/3/2,東區,莊敬里,住宅,50,0,3,8,0,0,0,0,0,0
104/3/2,東區,大福里,住宅,50,1,1,14,0,1,2,1,7,3
104/3/20,東區,成大里,住宅,13,0,1,0,0,0,0,0,0,0
104/3/20,東區,大同里,住宅,50,0,6,15,0,0,0,0,0,0
104/3/20,東區,崇文里,住宅,50,0,3,17,0,0,0,0,0,0
104/3/20,東區,泉南里,住宅,50,2,1,12,1,1,4,1,15,5
104/3/23,東區,和平里,住宅,50,1,1,27,0,9,18,3,32,8
