日期,台南市,區別,里別,"調查種類","調查戶數","陽性戶數",調查容器戶內,調查容器戶外,調查容器合計,陽性容器戶內,陽性容器戶外,陽性容器合計,布氏指數,布氏級數,容器指數,容器級數,緯度,經度
2017/11/22,臺南市,仁德區,土庫里,住宅,50,3,2,19,21,0,6,6,12,3,29,7,22.9888712,120.2604839
2017/11/23,臺南市,仁德區,上崙里,住宅,50,0,0,3,3,0,0,0,0,0,0,0,22.9385802,120.2599266
2017/11/23,臺南市,仁德區,成功里,住宅,50,0,0,8,8,0,5,5,10,3,63,9,22.9404559,120.225308
2017/11/24,臺南市,仁德區,土庫里,住宅,51,3,0,24,24,0,3,3,6,2,13,4,22.9888712,120.2604839
2017/11/24,臺南市,仁德區,中生里,住宅,50,1,0,13,13,0,1,1,2,1,8,3,22.9099912,120.2426185
2017/11/20,臺南市,歸仁區,新厝里,住宅,60,0,0,5,5,0,0,0,0,0,0,0,22.9619703,120.2923733
2017/11/23,臺南市,歸仁區,後市里,住宅,70,0,0,9,9,0,0,0,0,0,0,0,22.9684618,120.2902105
2017/11/21,臺南市,關廟區,新光里,住宅,56,0,0,12,12,0,0,0,0,0,0,0,22.9836025,120.3521983
2017/11/20,臺南市,龍崎區,楠坑里,住宅,50,1,0,11,11,0,2,2,4,1,18,5,22.9275349,120.3637277
2017/11/20,臺南市,永康區,崑山里,住宅,50,1,3,6,9,0,1,1,2,1,11,4,22.9988384,120.2541575
2017/11/20,臺南市,永康區,網寮里,住宅,50,2,0,22,22,0,2,2,4,1,9,3,23.0139035,120.2527152
2017/11/20,臺南市,永康區,三民里,住宅,50,1,2,13,15,0,1,1,2,1,7,3,23.0537318,120.2483881
2017/11/20,臺南市,永康區,王行里,住宅,50,0,2,8,10,0,0,0,0,0,0,0,23.042301,120.2772325
2017/11/21,臺南市,永康區,蔦松里,住宅,50,1,0,7,7,0,1,1,2,1,14,4,23.0455063,120.2555998
2017/11/21,臺南市,永康區,鹽行里,住宅,50,0,1,13,14,0,0,0,0,0,0,0,23.041356,120.2368389
2017/11/21,臺南市,永康區,大灣里,住宅,50,2,0,17,17,0,2,2,4,1,12,4,23.0067641,120.2707431
2017/11/21,臺南市,永康區,北灣里,住宅,50,0,6,10,16,0,0,0,0,0,0,0,23.012954,120.270022
